resource,amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,start-date,units,slug
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,215549.48,allocated,94656/15-dc1,94656/15-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,14830.24,allocated,96218/16-dc2,96218/16-dt2,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,35489.21,allocated,93610/15-dc2,93610/15-dt2,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,161874.36,allocated,96907/16-dc1,96907/16-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,12397.1,allocated,02456/17-dc1,02456/17-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,16041.32,allocated,91081/13-dc4,91081/13-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,241.43,allocated,94158/15-dc3,94158/15-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,8294.3,spent,47118/95-dc1,47118/95-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,811.13,spent,36153/90-dc1,36153/90-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,971.89,spent,43439/93-dc1,43439/93-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,3205,spent,47874/95-dc1,47874/95-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,740.19,spent,49236/96-dc1,49236/96-dt3,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,446.6,spent,48883/96-dc1,48883/96-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,9.3E+2,spent,49236/96-dc2,49236/96-dt4,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,14326.74,spent,59154/01-dc1,59154/01-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,1855.75,spent,48793/96-dc1,48793/96-dt3,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,1010.4,spent,48793/96-dc2,48793/96-dt4,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,281.25,spent,45255/94-dc1,45255/94-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,965.99,spent,59315/01-dc1,59315/01-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,3358.74,spent,48401/96-dc1,48401/96-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,3E+2,spent,54285/99-dc1,54285/99-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,2609.45,spent,49577/96-dc1,49577/96-dt3,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,1918.83,spent,63959/03-dc1,63959/03-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,14875.11,spent,36912/92-dc1,36912/92-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,7685.32,spent,37395/90-dc1,37395/90-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,1575,spent,75492/06-dc1,75492/06-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,823.63,spent,67373/04-dc1,67373/04-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,1087.67,spent,49577/96-dc2,49577/96-dt4,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,10467.93,spent,65785/03-dc1,65785/03-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,4766.13,spent,67335/04-dc1,67335/04-dt2,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,16874.79,spent,96218/16-dc3,96218/16-dt3,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,4E+2,spent,01595/17-dc1,01595/17-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,147.36,spent,93610/15-dc1,93610/15-dt3,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,232.78,spent,78010/07-dc1,78010/07-dt3,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,30.66,spent,94158/15-dc2,94158/15-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,4031,spent,03484/18-dc1,03484/18-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,811.33,spent,91081/13-dc3,91081/13-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,686.23,spent,78010/07-dc2,78010/07-dt4,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,5E+2,spent,88121/12-dc1,88121/12-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,712.45,spent,75230/06-dc1,75230/06-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,202106.05,spent,90539/13-dc1,90539/13-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,76280.79,spent,91081/13-dc5,91081/13-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,96527.75,spent,94656/15-dc1,94656/15-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,863.53,spent,93610/15-dc2,93610/15-dt4,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,1349.72,spent,94158/15-dc4,94158/15-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,2140.15,spent,96907/16-dc1,96907/16-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,330.38,spent,91081/13-dc4,91081/13-dt1,,2020-03-31,2020-03-31,,
0fd81d6f28df754333964c21dc122fe8a63ba8291de4cd7e4e37e2f11b8d06f8,2.44,spent,94158/15-dc3,94158/15-dt1,,2020-03-31,2020-03-31,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,30077.38,received,18/01796/FUL_CIL_59,CIL00017-LP00032_59,,2020-04-06,2019-06-28,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,5639.51,received,18/01796/FUL_59A,CIL00017-LP00032_59A,,2020-04-06,2019-06-28,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1879.84,transferred,18/01796/FUL_CIL_61,CIL00017-LP00032_61,,2020-04-06,2019-06-28,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,2.56E+3,received,19/00189/CONDIT_CIL_59,CIL00057-LP00223_59,,2020-04-06,2019-11-06,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,4.8E+2,received,19/00189/CONDIT_CIL_59A,CIL00057-LP00223_59A,,2020-04-06,2019-11-06,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1.6E+2,transferred,19/00189/CONDIT_CIL_61,CIL00057-LP00223_61,,2020-04-06,2019-11-06,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,17510.4,received,19/01340/FUL_CIL_59,CIL00094-LP00185_59,,2020-04-06,2019-12-23,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,3283.2,received,19/01340/FUL_CIL_59A,CIL00094-LP00185_59A,,2020-04-06,2019-12-23,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1094.4,transferred,19/01340/FUL_CIL_61,CIL00094-LP00185_61,,2020-04-06,2019-12-23,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,9038.4,received,19/01585/FUL_CIL_59,CIL00107-LP00327_59,,2020-04-06,2020-03-17,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1694.7,received,19/01585/FUL_CIL_59A,CIL00107-LP00327_59A,,2020-04-06,2020-03-17,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,564.9,transferred,19/01585/FUL_CIL_61,CIL00107-LP00327_61,,2020-04-06,2020-03-17,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,10892.8,secured,19/00077/FUL_CIL_59,CIL00009-LP00017_59,,2020-04-06,2019-06-24,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,2042.4,secured,19/00077/FUL_CIL_59A,CIL00009-LP00017_59A,,2020-04-06,2019-06-24,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,680.8,secured,19/00077/FUL_CIL_61,CIL00009-LP00017_61,,2020-04-06,2019-06-24,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,2654.53,secured,18/02604/FUL_CIL_59,CIL00055-LP00105_59,,2020-04-06,2019-08-05,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,497.72,secured,18/02604/FUL_CIL_59A,CIL00055-LP00105_59A,,2020-04-06,2019-08-05,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,165.91,secured,18/02604/FUL_CIL_61,CIL00055-LP00105_61,,2020-04-06,2019-08-05,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,7364.48,secured,18/02555/FUL_CIL_59,CIL00018-LP00033_59,,2020-04-06,2019-08-06,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1380.84,secured,18/02555/FUL_CIL_59A,CIL00018-LP00033_59A,,2020-04-06,2019-08-06,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,460.28,secured,18/02555/FUL_CIL_61,CIL00018-LP00033_61,,2020-04-06,2019-08-06,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,28968,secured,19/00492/CONDIT_CIL_59,CIL00045-LP00086_59,,2020-04-06,2019-08-15,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,5431.5,secured,19/00492/CONDIT_CIL_59A,CIL00045-LP00086_59A,,2020-04-06,2019-08-15,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1810.5,secured,19/00492/CONDIT_CIL_61,CIL00045-LP00086_61,,2020-04-06,2019-08-15,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,52394.4,secured,18/00704/FUL_CIL_59,CIL00058-LP00209_59,,2020-04-06,2019-10-24,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,9823.95,secured,18/00704/FUL_CIL_59A,CIL00058-LP00209_59A,,2020-04-06,2019-10-24,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,3274.65,secured,18/00704/FUL_CIL_61,CIL00058-LP00209_61,,2020-04-06,2019-10-24,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,5.624E+4,secured,18/01709/FUL_CIL_59,CIL00011-LP00017_59,,2020-04-06,2020-01-21,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,10545,secured,18/01709/FUL_CIL_59A,CIL00011-LP00017_59A,,2020-04-06,2020-01-21,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,3515,secured,18/01709/FUL_CIL_61,CIL00011-LP00017_61,,2020-04-06,2020-01-21,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,2841.6,secured,19/01956/FUL_CIL_59,CIL00115-LP00328_59,,2020-04-06,2020-01-21,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,532.8,secured,19/01956/FUL_CIL_59A,CIL00115-LP00328_59A,,2020-04-06,2020-01-21,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,177.6,secured,19/01956/FUL_CIL_61,CIL00115-LP00328_61,,2020-04-06,2020-01-21,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,10300.8,secured,19/01794/FUL_CIL_59,CIL00110-LP00312_59,,2020-04-06,2020-01-29,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1931.4,secured,19/01794/FUL_CIL_59A,CIL00110-LP00312_59A,,2020-04-06,2020-01-29,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,643.8,secured,19/01794/FUL_CIL_61,CIL00110-LP00312_61,,2020-04-06,2020-01-29,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1473.75,secured,19/02368/CONDIT_CIL_59,CIL00187-LP00017_59,,2020-04-06,2020-02-13,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,276.33,secured,19/02368/CONDIT_CIL_59A,CIL00187-LP00017_59A,,2020-04-06,2020-02-13,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,92.11,secured,19/02368/CONDIT_CIL_61,CIL00187-LP00017_61,,2020-04-06,2020-02-13,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,3144.7,secured,19/01944/FUL_CIL_59,CIL00131-LP00311_59,,2020-04-06,2020-02-25,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,589.63,secured,19/01944/FUL_CIL_59A,CIL00131-LP00311_59A,,2020-04-06,2020-02-25,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,196.54,secured,19/01944/FUL_CIL_61,CIL00131-LP00311_61,,2020-04-06,2020-02-25,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,27878.42,secured,19/02319/FUL_CIL_59,CIL00136-LP00266_59,,2020-04-06,2020-02-28,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,5227.2,secured,19/02319/FUL_CIL_59A,CIL00136-LP00266_59A,,2020-04-06,2020-02-28,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,1742.4,secured,19/02319/FUL_CIL_61,CIL00136-LP00266_61,,2020-04-06,2020-02-28,,
2249cfdc7f82639ab82ec43e8602bda1d2c824f7d91a0eb15296ad0b36852d39,8E+3,received,16/01136/FUL_S106,DN592,,2020-04-06,2019-09-16,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,00/02134/S106/1,00/02134/S106/1/T1,,2020-12-10,2019-04-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,00/02134/S106/1,00/02134/S106/1/T2,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,02/03264/S106/1,02/03264/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,06/00246/S106/13,06/00246/S106/13/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,06/01520/S106/1,06/01520/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,07/03648/S106/3,07/03648/S106/3/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,08/00818/S106/2,08/00818/S106/2/T1,2019-01-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,3938,spent,08/00818/S106/2,08/00818/S106/2/T2,,2020-12-10,2020-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,09/01790/S106/1,09/01790/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,10/00793/S106/3,10/00793/S106/3/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,10/00793/S106/4,10/00793/S106/4/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,20/01140/S106/6,20/01140/S106/6/T1,,2020-12-12,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,20/01140/S106/5,20/01140/S106/5/T1,,2020-12-13,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,10/02253/S106/3,10/02253/S106/3/T1,2019-01-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,5E+3,spent,10/02253/S106/3,10/02253/S106/3/T2,,2020-12-10,2020-02-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,11/00170/S106/1,11/00170/S106/1/T1,,2020-12-10,2019-11-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/00170/S106/1,11/00170/S106/1/T2,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/00170/S106/2,11/00170/S106/2/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/00390/S106/1,11/00390/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01188/S106/1,11/01188/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01188/S106/2,11/01188/S106/2/T1,2020-02-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,11/01188/S106/2,11/01188/S106/2/T2,,2020-12-10,2020-02-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01755/S106/2,11/01755/S106/2/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01818/S106/3,11/01818/S106/3/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01867/S106/13,11/01867/S106/13/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01867/S106/8,11/01867/S106/8/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01942/S106/1,11/01942/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01967/S106/1,11/01967/S106/1/T1,2020-02-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,11/01967/S106/1,11/01967/S106/1/T2,,2020-12-10,2020-02-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01967/S106/3,11/01967/S106/3/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,11/01967/S106/4,11/01967/S106/4/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/00415/S106/1,12/00415/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/00415/S106/2,12/00415/S106/2/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/00598/S106/2,12/00598/S106/2/T1,2020-02-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,12/00598/S106/2,12/00598/S106/2/T2,,2020-12-10,2020-02-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/00598/S106/3,12/00598/S106/3/T1,2020-02-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,12/00598/S106/3,12/00598/S106/3/T2,,2020-12-10,2020-02-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01166/S106/2,12/01166/S106/2/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01166/S106/4,12/01166/S106/4/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,received,12/01233/S106/1,12/01233/S106/1/T1,2020-01-01,2020-12-11,2020-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01233/S106/1,12/01233/S106/1/T2,2020-01-02,2020-12-10,2020-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,12/01233/S106/1,12/01233/S106/1/T3,,2020-12-10,2020-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,12/01233/S106/2,12/01233/S106/2/T1,,2020-12-10,2020-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,received,12/01233/S106/2,12/01233/S106/2/T2,2020-01-01,2020-12-11,2020-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01233/S106/2,12/01233/S106/2/T3,2020-01-01,2020-12-11,2020-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01234/S106/1,12/01234/S106/1/T1,2020-02-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,12/01234/S106/1,12/01234/S106/1/T2,,2020-12-10,2020-02-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01234/S106/2,12/01234/S106/2/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01234/S106/3,12/01234/S106/3/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01392/S106/1,12/01392/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01514/S106/2,12/01514/S106/2/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,12/01957/S106/1,12/01957/S106/1/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,13/00293/S106/10,13/00293/S106/10/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,13/00293/S106/11,13/00293/S106/11/T1,,2020-12-10,2019-12-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,13/00293/S106/11,13/00293/S106/11/T2,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,13/00293/S106/12,13/00293/S106/12/T1,2019-10-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,13/00293/S106/12,13/00293/S106/12/T2,,2020-12-10,2019-10-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,13/00293/S106/13,13/00293/S106/13/T1,2019-07-01,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,spent,13/00293/S106/13,13/00293/S106/13/T2,,2020-12-10,2019-07-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,13/00293/S106/6,13/00293/S106/6/T1,,2020-12-11,2019-01-01,,
23a6b25c16ca0628675350e6b310d900e1be409aa5547a195309825ec01621f8,,allocated,13/00293/S106/7,13/00293/S106/7/T1,,2020-12-11,2019-01-01,,
