pipeline,resource,organisation,value,entity
developer-agreement-transaction,,local-authority-eng:NEA,15/00994/FULM-CF-3,4402561
developer-agreement-transaction,,local-authority-eng:NEA,15/00994/FULM-ED-2,4402562
developer-agreement-transaction,,local-authority-eng:NEA,15/00994/FULM-OS-2,4402563
developer-agreement-transaction,,local-authority-eng:NEA,15/00994/FULM-OS-5,4402564
developer-agreement-transaction,,local-authority-eng:NEA,14/01469/OUTM-CF-2,4402565
developer-agreement-transaction,,local-authority-eng:NEA,14/01469/OUTM-ED-2,4402566
developer-agreement-transaction,,local-authority-eng:NEA,14/01469/OUTM-TT-2,4402567
developer-agreement-transaction,,local-authority-eng:NEA,14/01469/OUTM-LI-2,4402568
developer-agreement-transaction,,local-authority-eng:NEA,14/01469/OUTM-OS-2,4402569
developer-agreement-transaction,,local-authority-eng:NEA,17/01055/RMAM-CF-2,4402570
developer-agreement-transaction,,local-authority-eng:NEA,17/01055/RMAM-ED-2,4402571
developer-agreement-transaction,,local-authority-eng:NEA,17/01055/RMAM-TT-2,4402572
developer-agreement-transaction,,local-authority-eng:NEA,17/01055/RMAM-LI-2,4402573
developer-agreement-transaction,,local-authority-eng:NEA,17/01055/RMAM-OS-2,4402574
developer-agreement-transaction,,local-authority-eng:NEA,17/01055/RMAM-OS-2a,4402575
developer-agreement-transaction,,local-authority-eng:NEA,17/01055/RMAM-OS-5,4402576
developer-agreement-transaction,,local-authority-eng:NEA,15/02220/FUL-AH-2,4402577
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/CILADMIN1,4402578
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/CILADMIN2,4402579
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/CILADMIN3,4402580
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/NEIGHBOURHOOD1,4402581
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/NEIGHBOURHOOD2,4402582
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/NEIGHBOURHOOD3,4402583
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/IDP1,4402584
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/IDP2,4402585
developer-agreement-transaction,,local-authority-eng:EPS,17/01853/IDP3,4402586
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/CILADMIN1,4402587
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/CILADMIN2,4402588
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/CILADMIN3,4402589
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/NEIGHBOURHOOD1,4402590
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/NEIGHBOURHOOD2,4402591
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/NEIGHBOURHOOD3,4402592
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/IDP1,4402593
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/IDP2,4402594
developer-agreement-transaction,,local-authority-eng:EPS,18/00743/IDP3,4402595
developer-agreement-transaction,,local-authority-eng:EPS,18/01383/CILADMIN1,4402596
developer-agreement-transaction,,local-authority-eng:EPS,18/01383/NEIGHBOURHOOD1,4402597
developer-agreement-transaction,,local-authority-eng:EPS,18/01383/IDP1,4402598
developer-agreement-transaction,,local-authority-eng:EPS,19/00303/CILADMIN1,4402599
developer-agreement-transaction,,local-authority-eng:EPS,19/00303/NEIGHBOURHOOD1,4402600
developer-agreement-transaction,,local-authority-eng:EPS,19/00303/IDP1,4402601
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/CILADMIN1,4402602
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/CILADMIN2,4402603
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/CILADMIN3,4402604
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/NEIGHBOURHOOD1,4402605
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/NEIGHBOURHOOD2,4402606
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/NEIGHBOURHOOD3,4402607
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/IDP1,4402608
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/IDP2,4402609
developer-agreement-transaction,,local-authority-eng:EPS,19/00681/IDP3,4402610
developer-agreement-transaction,,local-authority-eng:EPS,16/00712/CILADMIN1,4402611
developer-agreement-transaction,,local-authority-eng:EPS,16/00712/NEIGHBOURHOOD1,4402612
developer-agreement-transaction,,local-authority-eng:EPS,16/00712/IDP1,4402613
developer-agreement-transaction,,local-authority-eng:EPS,19/00622/CILADMIN1,4402614
developer-agreement-transaction,,local-authority-eng:EPS,19/00622/CILADMIN2,4402615
developer-agreement-transaction,,local-authority-eng:EPS,19/00622/NEIGHBOURHOOD1,4402616
developer-agreement-transaction,,local-authority-eng:EPS,19/00622/NEIGHBOURHOOD2,4402617
developer-agreement-transaction,,local-authority-eng:EPS,19/00622/IDP1,4402618
developer-agreement-transaction,,local-authority-eng:EPS,19/00622/IDP2,4402619
developer-agreement-transaction,,local-authority-eng:EPS,18/01018/S1061,4402620
developer-agreement-transaction,,local-authority-eng:EPS,15/00845/S1061,4402621
developer-agreement-transaction,,local-authority-eng:EPS,17/01586/S1061,4402622
developer-agreement-transaction,,local-authority-eng:EPS,17/01586/S1062,4402623
developer-agreement-transaction,,local-authority-eng:EPS,17/01760/S1061,4402624
developer-agreement-transaction,,local-authority-eng:EPS,19/00538/CILADMIN1,4402625
developer-agreement-transaction,,local-authority-eng:EPS,19/00538/CILADMIN2,4402626
developer-agreement-transaction,,local-authority-eng:EPS,19/00538/NEIGHBOURHOOD1,4402627
developer-agreement-transaction,,local-authority-eng:EPS,19/00538/NEIGHBOURHOOD2,4402628
developer-agreement-transaction,,local-authority-eng:EPS,19/00538/IDP1,4402629
developer-agreement-transaction,,local-authority-eng:EPS,19/00538/IDP2,4402630
developer-agreement-transaction,,local-authority-eng:EPS,19/00768/CILADMIN1,4402631
developer-agreement-transaction,,local-authority-eng:EPS,19/00768/NEIGHBOURHOOD1,4402632
developer-agreement-transaction,,local-authority-eng:EPS,19/00768/IDP1,4402633
developer-agreement-transaction,,local-authority-eng:EPS,17/01419/CILADMIN1,4402634
developer-agreement-transaction,,local-authority-eng:EPS,17/01419/CILADMIN2,4402635
developer-agreement-transaction,,local-authority-eng:EPS,17/01419/CILADMIN3,4402636
developer-agreement-transaction,,local-authority-eng:EPS,17/01419/NEIGHBOURHOOD1,4402637
developer-agreement-transaction,,local-authority-eng:EPS,17/01419/IDP1,4402638
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/CILADMIN1,4402639
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/CILADMIN2,4402640
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/CILADMIN3,4402641
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/NEIGHBOURHOOD1,4402642
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/NEIGHBOURHOOD2,4402643
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/NEIGHBOURHOOD3,4402644
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/IDP1,4402645
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/IDP2,4402646
developer-agreement-transaction,,local-authority-eng:EPS,18/00486/IDP3,4402647
developer-agreement-transaction,,local-authority-eng:EPS,19/00519/CILADMIN1,4402648
developer-agreement-transaction,,local-authority-eng:EPS,19/00519/CILADMIN2,4402649
developer-agreement-transaction,,local-authority-eng:EPS,19/00519/NEIGHBOURHOOD1,4402650
developer-agreement-transaction,,local-authority-eng:EPS,19/00519/NEIGHBOURHOOD2,4402651
developer-agreement-transaction,,local-authority-eng:EPS,19/00519/IDP1,4402652
developer-agreement-transaction,,local-authority-eng:EPS,19/00519/IDP2,4402653
developer-agreement-transaction,,local-authority-eng:EPS,18/00721/CILADMIN1,4402654
developer-agreement-transaction,,local-authority-eng:EPS,18/00721/CILADMIN2,4402655
developer-agreement-transaction,,local-authority-eng:EPS,18/00721/NEIGHBOURHOOD1,4402656
developer-agreement-transaction,,local-authority-eng:EPS,18/00721/NEIGHBOURHOOD2,4402657
developer-agreement-transaction,,local-authority-eng:EPS,18/00721/IDP1,4402658
developer-agreement-transaction,,local-authority-eng:EPS,18/00721/IDP2,4402659
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/CILADMIN1,4402660
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/CILADMIN2,4402661
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/CILADMIN3,4402662
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/NEIGHBOURHOOD1,4402663
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/NEIGHBOURHOOD2,4402664
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/NEIGHBOURHOOD3,4402665
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/IDP1,4402666
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/IDP2,4402667
developer-agreement-transaction,,local-authority-eng:EPS,18/01264/IDP3,4402668
developer-agreement-transaction,,local-authority-eng:EPS,19/00577/CILADMIN1,4402669
developer-agreement-transaction,,local-authority-eng:EPS,19/00577/CILADMIN2,4402670
developer-agreement-transaction,,local-authority-eng:EPS,19/00577/NEIGHBOURHOOD1,4402671
developer-agreement-transaction,,local-authority-eng:EPS,19/00577/NEIGHBOURHOOD2,4402672
developer-agreement-transaction,,local-authority-eng:EPS,19/00577/IDP1,4402673
developer-agreement-transaction,,local-authority-eng:EPS,19/00577/IDP2,4402674
developer-agreement-transaction,,local-authority-eng:EPS,19/01079/CILADMIN1,4402675
developer-agreement-transaction,,local-authority-eng:EPS,19/01079/NEIGHBOURHOOD1,4402676
developer-agreement-transaction,,local-authority-eng:EPS,19/01079/IDP1,4402677
developer-agreement-transaction,,local-authority-eng:EPS,19/01382/CILADMIN1,4402678
developer-agreement-transaction,,local-authority-eng:EPS,19/01382/NEIGHBOURHOOD1,4402679
developer-agreement-transaction,,local-authority-eng:EPS,19/01382/IDP1,4402680
developer-agreement-transaction,,local-authority-eng:EPS,18/01298/CILADMIN1,4402681
developer-agreement-transaction,,local-authority-eng:EPS,18/01298/CILADMIN2,4402682
developer-agreement-transaction,,local-authority-eng:EPS,18/01298/NEIGHBOURHOOD1,4402683
developer-agreement-transaction,,local-authority-eng:EPS,18/01298/NEIGHBOURHOOD2,4402684
developer-agreement-transaction,,local-authority-eng:EPS,18/01298/IDP1,4402685
developer-agreement-transaction,,local-authority-eng:EPS,18/01298/IDP2,4402686
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/CILADMIN1,4402687
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/CILADMIN2,4402688
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/CILADMIN3,4402689
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/NEIGHBOURHOOD1,4402690
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/NEIGHBOURHOOD2,4402691
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/NEIGHBOURHOOD3,4402692
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/IDP1,4402693
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/IDP2,4402694
developer-agreement-transaction,,local-authority-eng:EPS,19/00696/IDP3,4402695
developer-agreement-transaction,,local-authority-eng:EPS,19/00062/CILADMIN1,4402696
developer-agreement-transaction,,local-authority-eng:EPS,19/00062/NEIGHBOURHOOD1,4402697
developer-agreement-transaction,,local-authority-eng:EPS,19/00062/IDP1,4402698
developer-agreement-transaction,,local-authority-eng:EPS,19/01592/CILADMIN1,4402699
developer-agreement-transaction,,local-authority-eng:EPS,19/01592/NEIGHBOURHOOD1,4402700
developer-agreement-transaction,,local-authority-eng:EPS,19/01592/IDP1,4402701
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/CILADMIN1,4402702
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/CILADMIN2,4402703
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/CILADMIN3,4402704
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/NEIGHBOURHOOD1,4402705
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/NEIGHBOURHOOD2,4402706
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/NEIGHBOURHOOD3,4402707
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/IDP1,4402708
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/IDP2,4402709
developer-agreement-transaction,,local-authority-eng:EPS,18/01559/IDP3,4402710
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/CILADMIN1,4402711
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/CILADMIN2,4402712
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/CILADMIN3,4402713
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/NEIGHBOURHOOD1,4402714
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/NEIGHBOURHOOD2,4402715
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/NEIGHBOURHOOD3,4402716
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/IDP1,4402717
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/IDP2,4402718
developer-agreement-transaction,,local-authority-eng:EPS,18/01360/IDP3,4402719
developer-agreement-transaction,,local-authority-eng:EPS,16/00588/CILADMIN1,4402720
developer-agreement-transaction,,local-authority-eng:EPS,16/00588/NEIGHBOURHOOD1,4402721
developer-agreement-transaction,,local-authority-eng:EPS,16/00588/IDP1,4402722
developer-agreement-transaction,,local-authority-eng:EPS,18/00481/CILADMIN1,4402723
developer-agreement-transaction,,local-authority-eng:EPS,18/00481/NEIGHBOURHOOD1,4402724
developer-agreement-transaction,,local-authority-eng:EPS,18/00481/IDP1,4402725
developer-agreement-transaction,,local-authority-eng:EPS,16/01564/CILADMIN1,4402726
developer-agreement-transaction,,local-authority-eng:EPS,16/01564/NEIGHBOURHOOD1,4402727
developer-agreement-transaction,,local-authority-eng:EPS,16/01564/IDP1,4402728
developer-agreement-transaction,,local-authority-eng:EPS,15/00336/CILADMIN1,4402729
developer-agreement-transaction,,local-authority-eng:EPS,15/00336/NEIGHBOURHOOD1,4402730
developer-agreement-transaction,,local-authority-eng:EPS,15/00336/IDP1,4402731
developer-agreement-transaction,,local-authority-eng:EPS,18/01494/CILADMIN1,4402732
developer-agreement-transaction,,local-authority-eng:EPS,18/01494/NEIGHBOURHOOD1,4402733
developer-agreement-transaction,,local-authority-eng:EPS,18/01494/IDP1,4402734
developer-agreement-transaction,,local-authority-eng:EPS,18/01148/CILADMIN2,4402735
developer-agreement-transaction,,local-authority-eng:EPS,18/01148/NEIGHBOURHOOD2,4402736
developer-agreement-transaction,,local-authority-eng:EPS,18/01148/IDP2,4402737
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/CILADMIN1,4402738
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/CILADMIN2,4402739
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/CILADMIN3,4402740
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/NEIGHBOURHOOD1,4402741
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/NEIGHBOURHOOD2,4402742
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/NEIGHBOURHOOD3,4402743
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/IDP1,4402744
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/IDP2,4402745
developer-agreement-transaction,,local-authority-eng:EPS,18/01430/IDP3,4402746
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/CILADMIN1,4402747
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/CILADMIN2,4402748
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/CILADMIN3,4402749
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/NEIGHBOURHOOD1,4402750
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/NEIGHBOURHOOD2,4402751
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/NEIGHBOURHOOD3,4402752
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/IDP1,4402753
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/IDP2,4402754
developer-agreement-transaction,,local-authority-eng:EPS,18/00315/IDP3,4402755
developer-agreement-transaction,,local-authority-eng:EPS,18/01065/CILADMIN1,4402756
developer-agreement-transaction,,local-authority-eng:EPS,18/01065/NEIGHBOURHOOD1,4402757
developer-agreement-transaction,,local-authority-eng:EPS,18/01065/IDP1,4402758
developer-agreement-transaction,,local-authority-eng:EPS,17/01395/CILADMIN1,4402759
developer-agreement-transaction,,local-authority-eng:EPS,17/01395/NEIGHBOURHOOD1,4402760
developer-agreement-transaction,,local-authority-eng:EPS,17/01395/IDP1,4402761
developer-agreement-transaction,,local-authority-eng:EPS,15/00674/CILADMIN1,4402762
developer-agreement-transaction,,local-authority-eng:EPS,15/00674/NEIGHBOURHOOD1,4402763
developer-agreement-transaction,,local-authority-eng:EPS,15/00674/IDP1,4402764
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/0969/17-CyclePedestrianLinks-recd,4402765
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/0969/17-AffHousing-recd,4402766
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/0935/13-PlayArea-secd,4402767
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/0935/13-PublicArt-secd,4402768
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/1242/12-TAD-alctd,4402769
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/1483/12-Transport-alcd,4402770
developer-agreement-transaction,,local-authority-eng:ADU,SU/56/03-OpenSpace-spent2,4402771
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/0205/12-LeisureFacilities-spent2,4402772
developer-agreement-transaction,,local-authority-eng:ADU,AWDM/0969/17-AffHousing-spent,4402773
developer-agreement-transaction,,local-authority-eng:ISL,APP/V5570/C/18/3199860-AHCSS,4402774
developer-agreement-transaction,,local-authority-eng:ISL,APP/V5570/C/18/3199860-COCSS,4402775
developer-agreement-transaction,,local-authority-eng:ISL,APP/V5570/C/18/3199860-CFH,4402776
developer-agreement-transaction,,local-authority-eng:ISL,P092492-HW,4402777
developer-agreement-transaction,,local-authority-eng:ISL,P2015/3989/FUL-HW,4402778
developer-agreement-transaction,,local-authority-eng:ISL,P2015/3989/FUL-HWComm,4402779
developer-agreement-transaction,,local-authority-eng:ISL,P2015/3989/FUL-HWCost,4402780
developer-agreement-transaction,,local-authority-eng:ISL,P2015/5260/FUL-HWComm,4402781
developer-agreement-transaction,,local-authority-eng:ISL,P2015/5260/FUL-HWCont,4402782
developer-agreement-transaction,,local-authority-eng:ISL,P2015/5260/FUL-HW,4402783
developer-agreement-transaction,,local-authority-eng:ISL,P2016/1999/FUL-HWComm,4402784
developer-agreement-transaction,,local-authority-eng:ISL,P2016/1999/FUL-HWCost,4402785
developer-agreement-transaction,,local-authority-eng:ISL,P2016/1999/FUL-HW,4402786
developer-agreement-transaction,,local-authority-eng:ISL,P2016/2994/S73-HWTL,4402787
developer-agreement-transaction,,local-authority-eng:ISL,P2017/2243/FUL-CN,4402788
developer-agreement-transaction,,local-authority-eng:ISL,P2017/2243/FUL-AHCSS,4402789
developer-agreement-transaction,,local-authority-eng:ISL,P2017/2243/FUL-COCSS,4402790
developer-agreement-transaction,,local-authority-eng:ISL,P2017/2243/FUL-CFH,4402791
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3103/FUL-HWComm,4402792
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3103/FUL-HWCost,4402793
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3103/FUL-HWCS,4402794
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3103/FUL-HW,4402795
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-IN,4402796
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-CmN,4402797
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-ON,4402798
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-ATC,4402799
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-AHCM,4402800
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-COCM,4402801
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-CCPMF,4402802
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-CFH,4402803
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-CCPCC,4402804
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-CCPRD,4402805
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-CLP,4402806
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-TP,4402807
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-GPP,4402808
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-DHC,4402809
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-VAU,4402810
developer-agreement-transaction,,local-authority-eng:ISL,P2017/3242/FUL-VRC,4402811
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-IN,4402812
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-CmN,4402813
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-ON,4402814
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-AHCM,4402815
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-COCM,4402816
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-CCPMF,4402817
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-ETCont,4402818
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-AWC,4402819
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-ETC,4402820
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-ETWP,4402821
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-CCPRD,4402822
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-CLP,4402823
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-GPP,4402824
developer-agreement-transaction,,local-authority-eng:ISL,P2017/4339/FUL-ATC,4402825
developer-agreement-transaction,,local-authority-eng:ISL,P2018/0715/FUL-CN,4402826
developer-agreement-transaction,,local-authority-eng:ISL,P2018/0715/FUL-AHCSS,4402827
developer-agreement-transaction,,local-authority-eng:ISL,P2018/0715/FUL-COCSS,4402828
developer-agreement-transaction,,local-authority-eng:ISL,P2018/0715/FUL-CFH,4402829
developer-agreement-transaction,,local-authority-eng:ISL,P2018/1452/FUL-CN,4402830
developer-agreement-transaction,,local-authority-eng:ISL,P2018/1452/FUL-AHCSS,4402831
developer-agreement-transaction,,local-authority-eng:ISL,P2018/1452/FUL-COCSS,4402832
developer-agreement-transaction,,local-authority-eng:ISL,P2018/1578/FUL-HWCost,4402833
developer-agreement-transaction,,local-authority-eng:ISL,P2018/1948/FUL-CN,4402834
developer-agreement-transaction,,local-authority-eng:ISL,P2018/1948/FUL-AHCSS,4402835
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2073/FUL-CN,4402836
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2073/FUL-AHCSS,4402837
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2073/FUL-CFH,4402838
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2073/FUL-ONO,4402839
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-ES,4402840
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-GPP,4402841
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-DHC,4402842
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-ABIVP,4402843
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-PWHS,4402844
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-VAU,4402845
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-ONO,4402846
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-IN,4402847
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-CmN,4402848
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-ON,4402849
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-ATC,4402850
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-COCM,4402851
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-CCPMF,4402852
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-ETC,4402853
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-ETWP,4402854
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-CCPRD,4402855
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-AHOP,4402856
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-TS,4402857
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-CFH,4402858
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2269/FUL-TP,4402859
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2329/FUL-CN,4402860
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2329/FUL-AHCSS,4402861
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2329/FUL-CFH,4402862
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2520/FUL-CN,4402863
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2520/FUL-AHCSS,4402864
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2520/FUL-CFH,4402865
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2649/FUL-CN,4402866
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2649/FUL-COCSS,4402867
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2649/FUL-CFH,4402868
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2649/FUL-HRC,4402869
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2749/FUL-CN,4402870
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2749/FUL-TPRC,4402871
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2931/FUL-CN,4402872
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2931/FUL-AHCSS,4402873
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2931/FUL-COCSS,4402874
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2931/FUL-CFH,4402875
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2992/FUL-CN,4402876
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2992/FUL-AHCSS,4402877
developer-agreement-transaction,,local-authority-eng:ISL,P2018/2992/FUL-CFH,4402878
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3180/FUL-AHCSS,4402879
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3180/FUL-COCSS,4402880
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3180/FUL-CFH,4402881
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3180/FUL-CN,4402882
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3231/FUL-CN,4402883
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3231/FUL-ETCont,4402884
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3231/FUL-ETWP,4402885
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3775/FUL-CN,4402886
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3775/FUL-AHCSS,4402887
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3775/FUL-CFH,4402888
